1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
8421230,16574885,30952292,24878840,9228136,8421230,16574885,30952292,24878840,9228136,8408933,16576114,31057076,24895133,9239989,7830235,14046355,29169250,32693252,33182711,7817937,14062666,29155509,32715183,33201191,64374576,57424985,43837390,53251030,63132410,64374576,57424985,43837390,53251030,63132410,64378183,57427454,43838254,53250317,63137187,65160981,58758241,34152634,17621780,18643463,65159475,58759440,34152581,17621709,18643283,0
483663,1485353,1615201,1704844,596742,483663,1485353,1615201,1704844,596742,483997,1491910,1615699,1673586,596478,424917,1291832,1379043,1661606,1670139,428470,1299248,1369868,1651728,1677656,3581273,2967703,2145265,2635172,3497460,3581273,2967703,2145265,2635172,3497460,3582089,2968858,2146133,2635924,3498456,3629371,3100318,1671769,862602,912621,3629472,3100328,1671736,862572,912524,0
2682651,3285703,3490168,3231032,2973834,2682651,3285703,3490168,3231032,2973834,2667243,3248700,3491009,3233082,2962195,2391038,3345887,3600613,3828520,3770967,2400897,3357344,3604974,3832003,3760009,6273565,4476395,3221278,3956964,5873618,6273565,4476395,3221278,3956964,5873618,6274539,4476438,3221189,3956748,5874629,6535352,4720965,2509615,1294800,1369897,6535857,4721000,2509720,1294961,1370081,0
1192897,4110741,5224587,5243252,1545285,1192897,4110741,5224587,5243252,1545285,1183429,4123339,5263014,5212728,1532514,1056443,3217274,4287424,5264657,5732939,1055845,3211231,4287350,5284637,5687636,11459701,9947811,7277537,8935086,11246757,11459701,9947811,7277537,8935086,11246757,11461707,9948461,7277356,8935316,11248744,11576523,10318864,5669138,2925155,3094691,11576315,10317987,5669330,2925127,3094712,0
4331002,5967629,9092558,6340200,4750276,4331002,5967629,9092558,6340200,4750276,4317636,5982886,9117147,6320845,4740861,3976298,5857917,18720271,18075532,17155532,3980835,5855981,18766335,18111002,17072809,36538412,34127607,31452608,33269574,36039726,36538412,34127607,31452608,33269574,36039726,36536408,34127040,31453989,33269995,36038361,36858570,34500201,25681637,13251422,14019540,36859127,34499173,25681763,13251434,14019677,1
18448370,25122259,41638347,29420162,19249543,18448370,25122259,41638347,29420162,19249543,18492070,25113335,41725446,29359289,19231334,18087659,23672874,98258796,87660187,66266127,18103925,23694942,98349878,87587319,66169431,201728140,192182703,179457937,188385812,199648031,201728140,192182703,179457937,188385812,199648031,201732896,192185945,179462138,188389701,199652588,203135131,193656392,153388266,79190449,83780405,203133215,193655152,153386576,79188901,83781069,1
22637246,44767549,94602114,58866323,25407672,22637246,44767549,94602114,58866323,25407672,22581100,44742960,94618749,58673753,25446464,20947955,40376576,196427333,190505080,164918671,20940635,40355842,196452419,190499945,164806439,418766354,402751581,369143186,393382715,416246984,418766354,402751581,369143186,393382715,416246984,418768908,402757938,369164697,393392809,416249596,420285655,406015280,304777797,157320890,166434027,420282879,406018552,304780493,157320021,166433361,1
790363,1462635,2130279,1762337,855822,790363,1462635,2130279,1762337,855822,778966,1455292,2120161,1757586,855565,736078,1328028,2126268,2279916,2275986,740285,1313880,2128654,2286227,2293401,4244003,3662893,2838383,3390697,4134912,4244003,3662893,2838383,3390697,4134912,4243686,3664152,2840907,3393266,4134687,4313864,3767072,2216686,1143758,1210016,4312801,3767140,2216450,1143609,1209947,1
10042849,23998341,34820245,31880144,11614855,10042849,23998341,34820245,31880144,11614855,10043702,24043931,34842888,31830544,11603179,9256045,21401505,33340248,36936185,37020301,9245414,21402423,33347929,36900796,37032286,73549817,63840569,48086373,58385564,72037559,73549817,63840569,48086373,58385564,72037559,73549098,63843483,48087882,58387620,72036855,74458115,65754929,37478026,19337819,20458779,74457804,65754839,37478157,19337978,20458522,1
634895,1332629,2036708,1655154,766409,634895,1332629,2036708,1655154,766409,635699,1338472,2029228,1658351,760125,457793,1178705,1911193,2169956,2204629,461767,1186204,1910441,2182702,2218182,4440587,3821995,2875196,3509196,4328365,4440587,3821995,2875196,3509196,4328365,4441375,3823934,2876172,3511597,4329195,4508295,3938899,2240111,1155822,1222791,4507529,3938592,2240193,1155830,1222862,1
4034697,7443308,8749651,8006457,4778213,4034697,7443308,8749651,8006457,4778213,4051702,7489290,8743307,7964341,4759764,3250751,6968402,8950219,9809622,9644422,3245078,6940595,8949144,9826194,9667065,18005789,14684626,10842115,13255499,17393021,18005789,14684626,10842115,13255499,17393021,18005732,14684742,10842811,13255971,17392864,18371729,15246874,8447747,4358818,4611380,18371318,15246915,8447812,4358692,4611385,1
35586528,126407883,315319348,178563044,43984249,35586528,126407883,315319348,178563044,43984249,35511503,126436073,315265722,178592183,44006346,31522266,107346683,353008833,371472997,360714201,31577149,107271645,353127899,371545957,360675875,806690794,758385755,635525930,725429198,801042139,806690794,758385755,635525930,725429198,801042139,806685945,758397811,635416368,725427515,801037942,809841402,769507145,504946901,260565185,275669139,809840893,769503321,504947339,260564629,275669533,1
4865896,13057458,31674693,16877901,6822670,4865896,13057458,31674693,16877901,6822670,4883504,13078598,31550327,16890434,6866928,3994516,12048736,42814281,45391677,44644078,3997367,12016835,42804849,45419756,44673451,95832176,89655892,78133175,86616835,94893088,95832176,89655892,78133175,86616835,94893088,95834424,89659774,78133059,86621172,94895404,96306350,90782804,61366285,31663401,33499014,96307925,90783291,61366297,31663366,33499257,1
1733518,9736988,28991613,15615573,2474929,1733518,9736988,28991613,15615573,2474929,1714872,9725892,28961646,15563354,2439540,1451071,8271774,30639193,33722624,33331791,1460519,8271387,30559071,33657327,33296960,72007592,68407918,56704221,65445299,71686113,72007592,68407918,56704221,65445299,71686113,72007732,68407082,56706568,65449826,71686790,72167267,69342376,44348717,22882940,24209263,72167035,69341983,44348919,22882825,24209468,1
20519960,71164176,178293729,111321730,23967436,20519960,71164176,178293729,111321730,23967436,20507805,71223540,178285804,111322559,23960079,18788536,55452743,168255050,184103108,181848424,18874878,55451619,168265424,183904134,181738394,379858032,358499028,286253835,338436606,377580172,379858032,358499028,286253835,338436606,377580172,379854869,358497584,286253388,338435493,377577933,381160732,364420635,223194924,115169836,121845626,381160088,364421701,223194626,115168786,121845890,1
6098179,11662964,26832935,15265525,6711660,6098179,11662964,26832935,15265525,6711660,6073550,11677368,26884117,15268199,6693813,5183383,10475982,28333417,30773312,30096753,5179729,10490837,28286623,30754660,30222815,61925617,56878956,46463741,54013471,60989500,61925617,56878956,46463741,54013471,60989500,61928050,56881450,46467729,54018269,60992127,62514257,57829174,36393779,18779052,19867535,62512887,57828953,36393193,18779092,19867811,1
123770376,285263442,470976457,315607501,160773872,123770376,285263442,470976457,315607501,160773872,123810998,285199187,470981682,315483139,160696642,93071107,267309193,895949849,908242805,804834681,92987806,267203030,895896649,907664070,804606963,1963599664,1828160590,1639494977,1768065769,1940363710,1963599664,1828160590,1639494977,1768065769,1940363710,1963596886,1828158849,1639495476,1768065939,1940359124,1976260609,1852089127,1334957371,688801981,728733791,1976262012,1852091692,1334957705,688802488,728734569,1
5553682,14077492,22466092,16476478,6901136,5553682,14077492,22466092,16476478,6901136,5579091,14046553,22481464,16530401,6892557,5382427,12710911,50501993,47011796,38942301,5380681,12760027,50324345,47094456,39430386,110348918,105257012,96892370,102648524,109467324,110348918,105257012,96892370,102648524,109467324,110351795,105263765,96893568,102655339,109471061,110925577,106260113,81782895,42214096,44661447,110926293,106261031,81773915,42214128,44661492,1
20384398,40684632,65617632,53134052,22661529,20384398,40684632,65617632,53134052,22661529,20306646,40547969,65627643,53087183,22729001,18880366,35226445,71228319,77912500,77696204,18859787,35234369,71140384,77938957,77761181,152203586,136213206,109942810,127478212,149417419,152203586,136213206,109942810,127478212,149417419,152201474,136210699,109942037,127477855,149414947,153913840,139319111,86521033,44643432,47231300,153913491,139318687,86520890,44643641,47231523,1
7179648,16182295,38505086,20900295,6762493,7179648,16182295,38505086,20900295,6762493,7224619,16129941,38407338,21027586,6775883,7521505,14317460,59576274,60843407,57571545,7534116,14311748,59515594,60734082,57497531,131344250,124873887,111536844,121247085,130280015,131344250,124873887,111536844,121247085,130280015,131340517,124869441,111529030,121241442,130276033,132038787,126149160,89606058,46235827,48916601,132038412,126150376,89605830,46236030,48915915,1
929310,2777377,9044875,4531120,1074303,929310,2777377,9044875,4531120,1074303,945635,2771012,9062711,4501896,1085239,841800,2240860,13487114,14383313,14389350,850943,2250491,13537917,14365609,14348790,31168188,30133811,26829097,29292728,31030011,31168188,30133811,26829097,29292728,31030011,31165345,30130780,26829979,29291972,31025579,31254066,30396334,21345052,11016661,11655380,31252613,30393613,21344659,11016595,11655174,1
1867381,19606681,38601323,25676479,5403223,1867381,19606681,38601323,25676479,5403223,1876145,19625727,38611756,25665135,5386322,560849,16420318,58234287,60620465,61173327,560245,16429507,58359114,60669292,61095055,136051423,128286535,111645013,123297207,135290355,136051423,128286535,111645013,123297207,135290355,136050331,128286183,111642624,123298861,135288562,136193325,130081088,88868991,45853889,48511867,136193327,130079525,88869058,45854504,48512139,1
22185848,43377666,90336726,48979900,26263184,22185848,43377666,90336726,48979900,26263184,22174858,43294450,90306197,49003878,26237324,19110593,40579666,107823505,114083426,112218662,19046644,40551024,107961346,114274416,112143853,230752696,210774926,178364760,201894748,227020560,230752696,210774926,178364760,201894748,227020560,230752242,210774330,178362933,201892594,227020228,232983743,214159706,140427231,72456142,76657406,232983158,214159672,140427276,72456348,76657237,1
3830366,9476058,29616508,15628498,4727364,3830366,9476058,29616508,15628498,4727364,3799683,9472291,29676391,15563887,4748046,3547526,7970133,48773590,51846261,47858987,3560594,7947840,48787560,51746194,47935019,105998468,102868196,92013384,100288482,105528110,105998468,102868196,92013384,100288482,105528110,105997533,102869239,92016159,100289903,105527234,106249080,103586235,74230268,38300813,40521161,106248786,103584722,74230366,38301080,40521609,1
1271253,15851858,48515462,26993339,2039169,1271253,15851858,48515462,26993339,2039169,1275836,15803026,48558302,26979009,2055141,1019616,11530150,46654768,51558047,51046471,1024965,11500717,46681985,51472518,50987904,114621447,109849556,90658804,104373751,114388793,114621447,109849556,90658804,104373751,114388793,114620992,109848804,90657982,104374209,114388245,114711084,111356244,70643574,36450161,38563371,114711265,111356275,70643241,36450066,38562844,1
46643423,80030229,109087621,95405059,52736455,46643423,80030229,109087621,95405059,52736455,46747193,80102868,108900754,95371535,52810106,43283052,73502002,106405415,111145773,111866425,43245026,73505469,106327340,111265085,111945438,198025115,168825529,127587291,154662793,192886851,198025115,168825529,127587291,154662793,192886851,198029217,168828672,127586800,154663457,192893622,201145742,174132878,99401267,51288431,54261713,201144036,174131247,99402174,51288571,54261354,1
12977480,24226512,62538313,33698697,15678894,12977480,24226512,62538313,33698697,15678894,12999889,24258122,62671796,33599616,15682993,10905357,21438560,67039078,72395113,72636899,10937639,21404250,66913489,72254893,72719634,148816278,137367398,114846507,131524889,146699368,148816278,137367398,114846507,131524889,146699368,148816937,137368750,114846662,131527090,146699893,150050643,139390246,89673686,46269241,48951483,150051069,139389868,89674281,46269603,48951828,1
8996567,21200576,73780108,39088223,10919756,8996567,21200576,73780108,39088223,10919756,9011710,21151651,73779550,39086643,10928833,7655976,17800331,73179911,80983676,80352544,7631930,17856922,73185102,80914342,80462575,160533883,152041530,122078296,145340881,159112022,160533883,152041530,122078296,145340881,159112022,160531652,152038597,122077976,145337403,159108965,161375456,153796017,95273749,49158386,52007986,161375752,153795902,95273764,49158478,52008731,1
3348808,5655045,21442306,8104316,3584657,3348808,5655045,21442306,8104316,3584657,3349470,5686945,21340744,8080033,3551419,3080054,5006297,20902063,22507006,22550699,3076488,5006405,20862180,22426221,22572269,46737442,44347185,37778534,42955750,46274203,46737442,44347185,37778534,42955750,46274203,46734834,44343273,37774664,42950003,46271959,47050238,44798827,29459397,15200462,16081403,47047554,44798043,29459558,15200587,16081641,1
42250499,102810223,112088564,113642982,58663810,42250499,102810223,112088564,113642982,58663810,42367368,102930620,112205776,113412972,58713942,33886736,98870220,137527597,149249730,146271138,33841667,98831923,137490444,148775142,146361801,327279837,275810647,222739688,255378406,319347714,327279837,275810647,222739688,255378406,319347714,327270926,275807466,222715888,255375290,319325688,331266372,284655098,183075591,94844546,100343328,331277131,284667059,183096302,94844672,100342997,1
1423372,16935611,37640866,27771386,2058994,1423372,16935611,37640866,27771386,2058994,1421351,16973734,37670309,27778672,2060976,1127967,13501269,33023838,38862483,38831910,1135142,13510077,33066118,38863735,38881921,85842850,80591731,62347322,75066432,85591868,85842850,80591731,62347322,75066432,85591868,85846615,80592606,62344449,75064790,85596954,85959695,82260471,48759132,25158477,26617402,85960596,82263913,48758934,25158373,26617111,1
22718511,38577498,189540613,91666594,23490617,22718511,38577498,189540613,91666594,23490617,22658243,38551042,189579444,91771593,23534132,21775251,31835724,235345773,249887197,250911192,21776326,31912534,235223188,249852163,250892803,509477493,495924260,427596565,482261562,506888675,509477493,495924260,427596565,482261562,506888675,509477417,495924532,427596312,482259635,506888212,511165423,498598362,334767073,172730539,182744406,511165430,498598034,334765918,172730303,182744341,1
9494359,24021046,58769708,30949354,11942163,9494359,24021046,58769708,30949354,11942163,9488836,24021987,58696611,30899784,11942063,7976231,20726764,63472317,68412828,68348820,7962965,20717197,63536024,68311031,68573586,142150831,133287768,112874710,128036558,140729821,142150831,133287768,112874710,128036558,140729821,142149276,133287391,112872445,128035746,140729911,142906051,135148244,88399007,45613310,48257636,142906759,135149515,88399464,45613169,48257626,1
39702879,71863047,274921864,96706922,47747569,39702879,71863047,274921864,96706922,47747569,39667993,71996378,274558697,96687286,47790688,36046753,64584731,299763571,311579921,311340848,36044975,64613933,299929338,311814366,311361597,672122875,636092205,555619262,618997510,665612571,672122875,636092205,555619262,618997510,665612571,672117539,636081874,555599429,618985352,665604112,675968861,642376721,435683583,224822371,237855936,675970467,642377611,435683412,224822752,237856373,1
8394531,18026524,27442743,24661474,10164005,8394531,18026524,27442743,24661474,10164005,8418876,18097577,27420801,24624095,10163349,6971370,15358118,27197578,30415237,30326172,6975004,15415221,27185367,30470719,30324293,59728917,51773406,38926731,47273238,58290299,59728917,51773406,38926731,47273238,58290299,59732328,51779835,38930071,47279497,58295569,60554146,53272132,30328386,15648583,16555922,60552636,53269823,30328243,15648795,16555683,1
3513108,6768816,20349470,8706425,4424814,3513108,6768816,20349470,8706425,4424814,3535795,6808753,20398822,8694612,4429117,2747657,6238596,24846179,26879863,25669919,2713659,6238193,24916463,26865106,25714557,55010612,51622624,44611024,50062627,54352896,55010612,51622624,44611024,50062627,54352896,55010457,51622587,44616660,50065078,54352471,55368473,52173368,35150079,18136561,19187999,55367161,52171879,35149911,18136734,19187687,1
910388,19853597,49736318,32000325,1311934,910388,19853597,49736318,32000325,1311934,910526,19797563,49789744,32046837,1311579,897318,14741195,90298158,87950447,74895865,897321,14728127,90402495,87893676,74805230,228814170,223929879,202073746,217091213,228755680,228814170,223929879,202073746,217091213,228755680,228814138,223928257,202075086,217093479,228755617,228816090,225883805,170350324,87952675,93051309,228816089,225884461,170349473,87952910,93050568,1
440044,4067632,11907476,6091464,1023543,440044,4067632,11907476,6091464,1023543,437777,4038556,11937394,6086412,1018327,277229,3156098,13283363,14435145,14192315,279764,3158463,13278588,14453301,14201598,30847940,29384992,24470608,28200644,30711577,30847940,29384992,24470608,28200644,30711577,30847827,29388400,24472826,28205392,30711405,30883449,29762606,19202501,9908071,10482207,30883496,29761879,19202580,9907971,10482338,1
1019718,1450464,2547577,1750127,1056228,1019718,1450464,2547577,1750127,1056228,1009430,1442449,2546440,1750914,1056443,978475,1370384,4105080,3930281,3722851,986892,1371137,4137877,3958744,3721447,8634490,8082616,7251241,7843247,8519454,8634490,8082616,7251241,7843247,8519454,8634644,8083073,7253454,7844284,8519861,8711975,8172436,6073516,3136007,3317697,8712634,8172397,6073575,3136006,3317789,1
22838958,67257069,164699473,95297366,30657769,22838958,67257069,164699473,95297366,30657769,22902257,67173819,164627000,95262344,30696326,18511526,57717960,437524965,465023358,395849670,18495048,57793938,437525752,464916641,395968726,968774350,942178463,878880977,924875888,964943041,968774350,942178463,878880977,924875888,964943041,968768851,942164293,878881844,924869742,964934018,970712286,947855554,722024703,372503774,394142340,970715524,947854186,722025624,372502843,394141822,1
15236382,21096644,34685972,23958257,16642942,15236382,21096644,34685972,23958257,16642942,15212271,21038567,34745088,23919429,16596660,14017692,20105607,54943510,57109784,54704315,13984664,20142120,54919738,57159984,54693609,111405250,101824008,89912464,97967053,109361872,111405250,101824008,89912464,97967053,109361872,111407203,101829981,89913288,97972759,109362938,112744554,103354393,72385116,37348718,39513725,112745184,103354434,72385146,37348978,39514181,1
44786554,72175252,103236431,82104887,51184420,44786554,72175252,103236431,82104887,51184420,44720311,72256493,103128420,82184899,51119450,40997326,67661535,201165395,191982923,154626040,41011990,67685357,201140693,191907988,154618327,412638834,384342178,347795883,372207641,407107946,412638834,384342178,347795883,372207641,407107946,412638603,384344277,347795768,372210633,407109888,416002832,389034441,292585485,151001475,159755672,416000594,389033375,292585797,151000698,159756051,1
55375805,91926786,178882393,114362927,60076958,55375805,91926786,178882393,114362927,60076958,55326737,91956158,178960041,114386471,60034804,52021858,82630776,187696499,199693697,200865787,51977920,82608579,187645472,199561166,200847809,407729215,377360032,316136461,360239067,402452202,407729215,377360032,316136461,360239067,402452202,407730515,377362846,316140563,360245135,402451998,411050614,383386268,252734853,130666207,138243205,411047934,383386395,252739632,130665978,138243481,1
8736026,21017300,52509844,28763027,11613354,8736026,21017300,52509844,28763027,11613354,8716129,20997747,52506260,28739238,11635748,7200023,19629713,56978670,61057301,59586887,7202240,19723137,56930264,61229454,59689183,125022422,115190200,95070844,110240513,123452990,125022422,115190200,95070844,110240513,123452990,125031627,115203935,95076854,110253390,123463718,125848841,116952693,74326460,38351299,40573929,125877102,116965415,74326408,38350808,40573945,1
65936014,109758880,232713979,152019268,78198962,65936014,109758880,232713979,152019268,78198962,65931561,109889478,232891283,151866431,78435706,62983830,101214665,331972828,355259543,346222523,62900801,101030433,331863142,355441786,345958923,783609322,733753906,648538505,708446796,774397748,783609322,733753906,648538505,708446796,774397748,783596809,733738650,648536997,708437541,774384050,789434944,743002163,539857144,279663259,295879663,789435585,743003013,539850882,279662096,295878811,1
64775,923478,2281516,1282681,154047,64775,923478,2281516,1282681,154047,64049,934689,2271346,1276048,154931,44891,845437,2230308,2359591,2278162,46201,848921,2220886,2384641,2296885,5287849,4921880,4000308,4674815,5268827,5287849,4921880,4000308,4674815,5268827,5288053,4925303,4003268,4678884,5268993,5293027,5014791,3121370,1610535,1704042,5293059,5015057,3121230,1610491,1703893,1
2889731,6140130,9124753,8194491,3696619,2889731,6140130,9124753,8194491,3696619,2899932,6101410,9085443,8235999,3663869,2457123,5544348,9087482,10112814,10352989,2458570,5563327,9064911,10091107,10374466,20692827,17619652,13266159,16118247,20160477,20692827,17619652,13266159,16118247,20160477,20693182,17620762,13266641,16118997,20161051,20993987,18172882,10335812,5333122,5642155,20993526,18172919,10335817,5332955,5642088,1
2279919,13683459,28571202,17741704,3013455,2279919,13683459,28571202,17741704,3013455,2281425,13607180,28565846,17747795,2996124,2023145,11491434,42268843,43391019,41916668,2039976,11475583,42174475,43436228,41959486,101770333,97461485,86081038,94029884,101445545,101770333,97461485,86081038,94029884,101445545,101774413,97466968,86087868,94034637,101451396,101941149,98724524,69843185,36037509,38126690,101938292,98723075,69843467,36037568,38127024,1
1517464,17516676,30087329,22334986,2561439,1517464,17516676,30087329,22334986,2561439,1519925,17474670,29954220,22200994,2596589,992065,14610256,30423728,33742989,35456482,995073,14571904,30382713,33789642,35415055,84786788,79047430,65233023,74484552,84441169,84786788,79047430,65233023,74484552,84441169,84784971,79040794,65229834,74478972,84438085,84923331,80738172,52832952,27281427,28862596,84923329,80738560,52832501,27281430,28862703,1
1290853,9459574,17677128,13487840,2683033,1290853,9459574,17677128,13487840,2683033,1295534,9544790,17704309,13533244,2665662,630040,8228874,16337453,18979835,19177403,625249,8222132,16328988,18944907,19220727,41353309,37598844,28875236,35029742,40970261,41353309,37598844,28875236,35029742,40970261,41353952,37599678,28875397,35029900,40970530,41479440,38491246,22495759,11607649,12280097,41479851,38491980,22495692,11607165,12280207,1
37858311,115648276,136839976,136122369,54580683,37858311,115648276,136839976,136122369,54580683,37864074,115597274,136794818,136186364,54523962,33382355,110327134,127702708,151018999,158463093,33327648,110280988,127750566,150980457,158462412,322541677,267931228,196165664,240869811,314757025,322541677,267931228,196165664,240869811,314757025,322543302,267931358,196164752,240870792,314757422,326513103,278744934,152830924,78855849,83428195,326514396,278744830,152830338,78856209,83428412,1
3671934,31372240,89350321,48070359,5229679,3671934,31372240,89350321,48070359,5229679,3674457,31395742,89285784,48086000,5217589,3230927,24605232,95428315,107454308,105248455,3233032,24727132,95381315,107308332,105324303,234611952,225349354,189862803,216047773,234096285,234611952,225349354,189862803,216047773,234096285,234613771,225349270,189862656,216048052,234098609,234842413,228338146,148360749,76550354,80987623,234842822,228338854,148360365,76551020,80988197,1
33223296,47706488,105149467,64552252,35819658,33223296,47706488,105149467,64552252,35819658,33205289,47718749,105067233,64526426,35914150,31835807,42812142,120605853,130047423,129251556,31808087,42785155,120561031,130055397,129316650,243149258,226362518,192269273,217572950,239687242,243149258,226362518,192269273,217572950,239687242,243153769,226378207,192292507,217597496,239693412,245439103,229289138,151475069,78160821,82691764,245436397,229291055,151474871,78161157,82691828,1
47918129,131740696,160341073,148761008,59715734,47918129,131740696,160341073,148761008,59715734,47918040,131700530,160336996,148847379,59808152,39284373,117790149,155281879,173704054,177144371,39277611,117824907,155083610,173583900,177018506,375649925,318612238,242361715,290028098,366862360,375649925,318612238,242361715,290028098,366862360,375650098,318612230,242360906,290026337,366862732,380676583,330080679,190135161,98188714,103881043,380675847,330079007,190140338,98188594,103880708,1
5616327,14177293,29542980,17387174,7179780,5616327,14177293,29542980,17387174,7179780,5634898,14108761,29604226,17401995,7168876,4681954,12748319,29384529,32070451,31990673,4690849,12762191,29366797,32049114,32028085,68321295,61898841,50335066,58564010,67307540,68321295,61898841,50335066,58564010,67307540,68323436,61905897,50343424,58571831,67310460,68896818,63158017,39313405,20284669,21460721,68895035,63155321,39313903,20284796,21460653,1
1391538,16451667,35661685,22551922,4572347,1391538,16451667,35661685,22551922,4572347,1386202,16494497,35619946,22580720,4553409,463045,12923568,34842345,40039732,41622751,463306,12936785,34752443,40010855,41650285,89271930,82867677,67969227,78483990,88655209,89271930,82867677,67969227,78483990,88655209,89272192,82869651,67969446,78485170,88656503,89387197,84396910,52971465,27331914,28916603,89386948,84398359,52971705,27331973,28916301,1
3338853,15108961,46202612,28124992,4407972,3338853,15108961,46202612,28124992,4407972,3337910,15112963,46162531,28199135,4394906,2842124,12058533,94398022,75501592,86437194,2854761,12083120,94385284,75460994,86409835,252823057,247887683,228352496,242841534,252333960,252823057,247887683,228352496,242841534,252333960,252823044,247887373,228356445,242842645,252333892,253080400,249231363,201238630,104048692,110079326,253081377,249232182,201238866,104048940,110079329,1
2110784,7042486,23739053,11173207,2695914,2110784,7042486,23739053,11173207,2695914,2123796,7036450,23835481,11166024,2702149,1817347,5872981,24396831,26438928,26426598,1826621,5866090,24400220,26423763,26461163,55898830,53202434,44604531,51187525,55557298,55898830,53202434,44604531,51187525,55557298,55899540,53204628,44604727,51190032,55558511,56088409,53828723,34770719,17940534,18980874,56088583,53829068,34770760,17940743,18981001,1
28148373,44185312,122357146,53836266,34706654,28148373,44185312,122357146,53836266,34706654,28216992,44164507,122323320,53870774,34795438,25883870,42975523,134405004,144432265,142682144,25863346,42935694,134353771,144362836,142669408,284069609,262665978,225817886,254477616,279834350,284069609,262665978,225817886,254477616,279834350,284068414,262662905,225810002,254476890,279832588,286511988,265874787,176168048,90897749,96167608,286512232,265874204,176168157,90898100,96167564,1
2296313,8518697,29880498,12767657,3120282,2296313,8518697,29880498,12767657,3120282,2283329,8502621,29886583,12820876,3141690,1830286,7447798,34275013,36144132,34827298,1805496,7454042,34266841,36179065,34784667,79365675,75922321,65353040,73559059,78942350,79365675,75922321,65353040,73559059,78942350,79369127,75928863,65351157,73563912,78946678,79583952,76699382,51845541,26752684,28303534,79586760,76699750,51845397,26752869,28303245,1
3531123,9214372,35264203,15695736,4044571,3531123,9214372,35264203,15695736,4044571,3549740,9202954,35339779,15676157,4036532,3266429,7850913,40975569,44011911,43054006,3256383,7867228,40968301,44017938,42977109,91676567,88503494,76199071,85822644,91238059,91676567,88503494,76199071,85822644,91238059,91676490,88503572,76199647,85823183,91238294,91940845,89245929,59701681,30804697,32590270,91942337,89247234,59701809,30804538,32590531,1
148704868,265934719,486910813,380672192,157094657,148704868,265934719,486910813,380672192,157094657,148647591,265519436,486813921,380805820,157298349,142925906,223160623,457056373,497359406,503379100,142766240,223248289,457124969,497642155,503475603,915188722,834147383,643415977,775735620,900604093,915188722,834147383,643415977,775735620,900604093,915188605,834194902,643424273,775779688,900609059,924971480,851922787,501413977,258719712,273716910,924978634,851919203,501413409,258720331,273716751,1
9668338,38481638,69923423,50940068,11257010,9668338,38481638,69923423,50940068,11257010,9647285,38533001,69939957,50986360,11265662,8791928,29115621,322966088,217497111,140014974,8809374,29073612,322875097,217380440,139805922,728397482,716809242,687046657,706926638,727145486,728397482,716809242,687046657,706926638,727145486,728399143,716813495,687048305,706929596,727147760,729120336,720299141,609427754,314446723,332677090,729120044,720296678,609426757,314446980,332676724,1
6810332,14815264,25658060,18970571,8472767,6810332,14815264,25658060,18970571,8472767,6806617,14809039,25630366,18949136,8510144,5583213,13196168,30386399,33434085,34073716,5591015,13192755,30358669,33363328,34101310,70940536,63958812,52927914,60339465,69721467,70940536,63958812,52927914,60339465,69721467,70940709,63958595,52927798,60338950,69721376,71632573,65290550,41732997,21533393,22781598,71632349,65290113,41733067,21533124,22781876,1
15848150,70325109,77627363,75926409,23926876,15848150,70325109,77627363,75926409,23926876,15844396,70349785,77576090,75942557,23861090,12362166,64090321,69198190,79982294,79815486,12280166,64049834,69203183,79954223,79894066,180606632,150723227,110917651,135520091,177199926,180606632,150723227,110917651,135520091,177199926,180606594,150722841,110917722,135518895,177200606,182227254,157167405,86416428,44588152,47173814,182226376,157167732,86417089,44588859,47174016,1
563538,12008286,27484834,21441358,1667809,563538,12008286,27484834,21441358,1667809,556508,12012044,27447468,21477185,1664176,320758,9573665,25366747,28751592,30483300,321198,9524546,25331154,28726308,30485763,65445280,61465466,48268706,57480154,65259165,65445280,61465466,48268706,57480154,65259165,65445180,61464004,48268110,57478669,65258662,65480620,62633393,37612283,19406756,20531814,65480600,62633308,37612242,19406718,20532063,1
18388349,90223885,201647651,127428742,23766194,18388349,90223885,201647651,127428742,23766194,18438365,90375397,201319804,127476350,23855766,15569909,74891448,183596613,205890064,201666458,15536499,74934551,183544360,205831166,201576560,440786605,408452363,321447687,383130626,437641628,440786605,408452363,321447687,383130626,437641628,440782711,408428839,321447296,383108608,437634676,442510335,416810568,250432301,129216162,136707458,442510477,416809845,250432534,129217166,136707930,1
31529861,55462009,137446443,71694156,36753945,31529861,55462009,137446443,71694156,36753945,31594487,55499218,137509321,71703921,36775436,27056809,51177596,225098490,231587008,222735156,27052403,51130082,225209864,231653802,222773613,481541987,455794505,405757265,442888428,476686887,481541987,455794505,405757265,442888428,476686887,481540969,455794470,405760449,442888759,476686000,484544505,460271532,324179842,167268728,176965520,484545143,460271412,324179778,167267914,176966173,1
4813428,10173549,13965894,11165356,6939586,4813428,10173549,13965894,11165356,6939586,4815172,10165914,13924274,11146750,6931424,3355564,10102974,23956871,24509501,21604984,3366211,10115027,23962859,24464463,21613593,54146626,48632369,42459996,46537432,53128704,54146626,48632369,42459996,46537432,53128704,54146296,48633056,42460492,46538012,53128544,54652148,49512716,34974533,18049119,19095996,54651959,49512561,34974225,18049229,19095713,1
